RENTREE SCOLAIRE;NIVEAU GEOGRAPHIQUE;LIBELLE_GEOGRAPHIQUE;SECTEUR D'ENSEIGNEMENT;TYPE D'ETABLISSEMENT;NOMBRE D'ETABLISSEMENTS;NOMBRE DE DIVISIONS;NOMBRE D'ELEVES;NOMBRE MOYEN D'ELEVES PAR CLASSE;
2005;ACADEMIE;TOULOUSE;PUBLIC;LYCEE POLYVALENT ;11;370;9461;25.6
2005;ACADEMIE;TOULOUSE;PUBLIC;LYCEE PROFESSIONNEL;58;1055;21062;20.0
2005;ACADEMIE;VERSAILLES;PRIVE HORS CONTRAT;COLLEGE;5;22;318;14.5
2005;ACADEMIE;VERSAILLES;PRIVE HORS CONTRAT;LYCEE GENERAL OU TECHNOLOGIQUE HORS TYPE LPO ;14;107;1757;16.5
2005;ACADEMIE;VERSAILLES;PRIVE HORS CONTRAT;LYCEE PROFESSIONNEL;6;18;229;12.7
2005;ACADEMIE;VERSAILLES;PRIVE SOUS CONTRAT;COLLEGE;100;1746;48955;28.0
2005;ACADEMIE;VERSAILLES;PRIVE SOUS CONTRAT;LYCEE GENERAL OU TECHNOLOGIQUE HORS TYPE LPO ;54;845;23771;28.1
2005;ACADEMIE;VERSAILLES;PRIVE SOUS CONTRAT;LYCEE POLYVALENT ;6;156;3427;22.0
2005;ACADEMIE;VERSAILLES;PRIVE SOUS CONTRAT;LYCEE PROFESSIONNEL;18;195;4087;21.0
2005;ACADEMIE;VERSAILLES;PUBLIC;COLLEGE;410;9988;241274;24.2
2005;ACADEMIE;VERSAILLES;PUBLIC;ETABLISSEMENT REGIONAL ENSEIGNEMENT ADAPTE;7;138;1208;8.8
2005;ACADEMIE;VERSAILLES;PUBLIC;LYCEE GENERAL OU TECHNOLOGIQUE HORS TYPE LPO ;72;2716;82059;30.2
2005;ACADEMIE;VERSAILLES;PUBLIC;LYCEE POLYVALENT ;72;3068;76770;25.0
2005;ACADEMIE;VERSAILLES;PUBLIC;LYCEE PROFESSIONNEL;50;1167;24428;20.9
2005;DEPARTEMENT;AIN;PRIVE HORS CONTRAT;COLLEGE;1;4;54;13.5
2005;DEPARTEMENT;AIN;PRIVE HORS CONTRAT;LYCEE PROFESSIONNEL;4;16;242;15.1
2005;DEPARTEMENT;AIN;PRIVE SOUS CONTRAT;COLLEGE;14;222;5377;24.2
2005;DEPARTEMENT;AIN;PRIVE SOUS CONTRAT;LYCEE GENERAL OU TECHNOLOGIQUE HORS TYPE LPO ;3;35;639;18.3
2005;DEPARTEMENT;AIN;PRIVE SOUS CONTRAT;LYCEE POLYVALENT ;1;16;361;22.6
2005;DEPARTEMENT;AIN;PRIVE SOUS CONTRAT;LYCEE PROFESSIONNEL;3;35;729;20.8
2005;DEPARTEMENT;AIN;PUBLIC;COLLEGE;48;1105;25995;23.5
2005;DEPARTEMENT;AIN;PUBLIC;ETABLISSEMENT REGIONAL ENSEIGNEMENT ADAPTE;1;10;135;13.5
2005;DEPARTEMENT;AIN;PUBLIC;LYCEE GENERAL OU TECHNOLOGIQUE HORS TYPE LPO ;9;342;10022;29.3
2005;DEPARTEMENT;AIN;PUBLIC;LYCEE POLYVALENT ;3;99;2419;24.4
2005;DEPARTEMENT;AIN;PUBLIC;LYCEE PROFESSIONNEL;7;148;2651;17.9
2005;DEPARTEMENT;AISNE;PRIVE HORS CONTRAT;COLLEGE;1;4;62;15.5
2005;DEPARTEMENT;AISNE;PRIVE HORS CONTRAT;LYCEE GENERAL OU TECHNOLOGIQUE HORS TYPE LPO ;1;3;41;13.7
2005;DEPARTEMENT;AISNE;PRIVE HORS CONTRAT;LYCEE PROFESSIONNEL;3;14;132;9.4
2005;DEPARTEMENT;AISNE;PRIVE SOUS CONTRAT;COLLEGE;11;135;3170;23.5
2005;DEPARTEMENT;AISNE;PRIVE SOUS CONTRAT;LYCEE GENERAL OU TECHNOLOGIQUE HORS TYPE LPO ;8;103;2018;19.6
2005;DEPARTEMENT;AISNE;PRIVE SOUS CONTRAT;LYCEE PROFESSIONNEL;6;77;1371;17.8
2005;DEPARTEMENT;AISNE;PUBLIC;COLLEGE;57;1121;24805;22.1
2005;DEPARTEMENT;AISNE;PUBLIC;ETABLISSEMENT REGIONAL ENSEIGNEMENT ADAPTE;1;12;170;14.2
2005;DEPARTEMENT;AISNE;PUBLIC;LYCEE GENERAL OU TECHNOLOGIQUE HORS TYPE LPO ;10;367;10157;27.7
2005;DEPARTEMENT;AISNE;PUBLIC;LYCEE POLYVALENT ;5;150;3758;25.1
2005;DEPARTEMENT;AISNE;PUBLIC;LYCEE PROFESSIONNEL;13;276;5894;21.4
2005;DEPARTEMENT;ALLIER;PRIVE HORS CONTRAT;COLLEGE;1;4;37;9.3
2005;DEPARTEMENT;ALLIER;PRIVE HORS CONTRAT;LYCEE GENERAL OU TECHNOLOGIQUE HORS TYPE LPO ;1;2;12;6.0
2005;DEPARTEMENT;ALLIER;PRIVE HORS CONTRAT;LYCEE PROFESSIONNEL;1;6;123;20.5
2005;DEPARTEMENT;ALLIER;PRIVE SOUS CONTRAT;COLLEGE;8;77;1815;23.6
2005;DEPARTEMENT;ALLIER;PRIVE SOUS CONTRAT;LYCEE GENERAL OU TECHNOLOGIQUE HORS TYPE LPO ;5;34;963;28.3
2005;DEPARTEMENT;ALLIER;PRIVE SOUS CONTRAT;LYCEE PROFESSIONNEL;2;22;591;26.9
2005;DEPARTEMENT;ALLIER;PUBLIC;COLLEGE;37;563;12727;22.6
2005;DEPARTEMENT;ALLIER;PUBLIC;LYCEE GENERAL OU TECHNOLOGIQUE HORS TYPE LPO ;5;175;4954;28.3
2005;DEPARTEMENT;ALLIER;PUBLIC;LYCEE POLYVALENT ;4;126;2872;22.8
2005;DEPARTEMENT;ALLIER;PUBLIC;LYCEE PROFESSIONNEL;5;97;1992;20.5
2005;DEPARTEMENT;ALPES-DE-HTE-PROVENCE;PRIVE HORS CONTRAT;LYCEE PROFESSIONNEL;1;2;42;21.0
2005;DEPARTEMENT;ALPES-DE-HTE-PROVENCE;PRIVE SOUS CONTRAT;COLLEGE;2;20;504;25.2
2005;DEPARTEMENT;ALPES-DE-HTE-PROVENCE;PRIVE SOUS CONTRAT;LYCEE GENERAL OU TECHNOLOGIQUE HORS TYPE LPO ;1;5;126;25.2
